/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_193.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_193.txt,DC WELL DC P DC PEOPLE LIKE THEY LIKE TO SAY MO AND BOB,1,DC? Well DC p- DC people like they like to say Mo and Bob.,5.3439999999999985
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_227.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_227.txt,NOT WHAT YOU CALL WELL SEE WHAT DO WHAT DO WHAT'S DATING UH WE COULD TALK ON TELEPHONE TIL NINE O'CLOCK,1,"Not what you call- /Well/, see? What do- What do- What's dating? Uh, we could talk on telephone til nine o'clock.",6.345
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_03_1_part_22.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_03_1_part_22.txt,I LOVED ROAD SCHOOL THREE EXCUSE ME UM SO I GRADUATED IN NINETY FIVE AND I WOULD SAY WE WERE THE LAST SCHOOL YEAR I THINK IN NINETY SIX THEY STARTED PUTTING IN THE UM MEDICAL DETECTORS AND SECURITY AND POLICE THE YEAR AFTER I GRADUATED SO,1,"I loved [RD-SCHOOL-3/. /RD-SCHOOL-3/, excuse me, um, <ts> so I graduated in ninety-five And I would say we were the last school year, I think in ninety-six they started putting in the, um, /medical/ detectors and security and police, the year after I graduated. So,",20.354
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_m_01_1_part_151.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_m_01_1_part_151.txt,WHY DON'T YOU RESEARCH YOURSELF AND DO A LITTLE BIT MORE PUT YOURSELF PUT YOURSELF WAY AHEAD OF THE GAME,1,why don't you research yourself and do a little bit more? Put yourself- put yourself way ahead of the game.,5.494
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_f_02_1_part_149.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_f_02_1_part_149.txt,OH I LOVE LYFTING I MEET THE FUNNIEST PEOPLE LYFT DRIVING YEAH I DO LIKE IT IT'S IT'S COOL BECAUSE AGAIN I'M ONE OF THOSE PEOPLE THAT NEED FREEDOM I NEED TO BE ABLE TO DO IT WHEN I WANT TO SO IT'S GOOD FOR ME UM IT'S FLEXIBLE AND THEN THE PEOPLE THAT I MEET ARE ALWAYS INTERESTED AND CURIOUS ABOUT GROWING UP HERE THEY ALWAYS WANNA KNOW,1,"Oh I love Lyfting. I meet the funniest people Lyft driving. Yeah, I do like it. It's- it's cool because again, I'm one of those people that need freedom, I need to be able to do it when I want to, so it's good for me. Um, it's flexible. And then, the people that I meet are always interested and curious about growing up here. They always wanna know",21.591
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag4_m_02_1_part_94.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag4_m_02_1_part_94.txt,YOU KNOW SHE DON'T WANT THAT SO IT'S COOL WITH ME UH MM HM DID YOU HAVE A GOOD RELATIONSHIP OR DO YOU HAVE A GOOD RELATIONSHIP WITH YOUR FAMILY YEAH YEAH YEAH UH UH I'M NOT UH ME AND MY SISTER BEEFING RIGHT NOW WE BEEN BEEFING FOR A COUPLE YEARS A YEAR ABOUT A YEAR NOW I WAS DOWN IN NORTH CAROLINA VISITING I'M I'M ONLY GONNA BE DOWN THERE FOR A WEEKEND,1,"You know. She don't want that, so it's cool with me. Uh. Mm-hm. <ts> Did you have a good relationship or do you have a good relationship with your family? Yeah. Yeah. Yeah. Uh, uh- I'm not- uh, me and my sister beefing right now. We been beefing for a couple years- a year- about a year now. I was down in North Carolina visiting. I'm- I'm only gonna be down there for a weekend.",21.249
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag3_f_01_1_part_97.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag3_f_01_1_part_97.txt,THE POOR THE NEEDY THE GREEDY THE POOR THE NEEDY AND GREEDY FUND PLEASE HELP ME GET MY LUNCH AND I WOULD GET MY LUNCH THAT WAY EVERY DAY,1,"The poor, the needy, the greedy- The poor, the needy and greedy fund. Please help me get my lunch. And I would get my lunch that way every day. [<laugh>]",8.854
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_188.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_188.txt,OKAY UH WE WOULD DO THE SPOKEN WORD AND THEN LIKE ALL GO GRAB SOMETHING TO EAT TOGETHER AND THEN WE WOULD COME BACK AND DO SOME MORE SPOKEN WORD THEN WE WOULD PUT ON THE MATRIX AND THEN LIKE WAKE UP AND TALK ABOUT THE MATRIX OR SOMETHING LIKE THAT LIKE THAT'S THAT WAS THAT TYPE OF ENVIRONMENT AND I WOULD BREAK DANCE,1,"okay. Uh, we would do the spoken word, and then like all go grab something to eat together and then we would come back and do some more spoken word. Then we would put on The Matrix and then like, wake up and (laughing) talk about The Matrix or something like that. Like that's- that was that type of environment. And I would break dance",20.078
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_f_01_3_part_16.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_f_01_3_part_16.txt,I WAS WHEN I W YOU KNOW WHAT UNTIL I GOT TO MY JUNIOR SENIOR YEAR I HAD A THREE POINT TWO BUT UM THREE POINT ONE I MEAN THREE POINT ONE TWO THREE POINT THREE POINT ONE ONE SOMETHING YEAH SO,1,"<exhale> I was- When I w- You know what? Until I got to my Junior, Senior year I had a three point two, but um- three point one. /I mean/, three point one two. Three point- three [point one one, something.] [Yeah. So.]",15.489
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_f_04_3_part_48.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_f_04_3_part_48.txt,YEAH THEY JUST HAD ONE CHILD AND HE HE WOULD UH KILL THE CHICKEN AND M UH SOME US COOK IT BUT,1,"Yeah they just had one child and he- he would- uh, kill the chicken and m- uh- some us cook it but- <laugh>",9.877
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_f_02_2_part_24.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_f_02_2_part_24.txt,WE WE KIND OF EVEN NOW WHEN WE GET TOGETHER WE ALWAYS TALK ABOUT HOW TIMES WERE,1,"We- We kind of- Even now when we get together, we always talk about how times were",5.497999999999998
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_m_02_1_part_177.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_m_02_1_part_177.txt,IT I BECAME I GUESS INTERESTED IN IT BECAUSE HEARING MY BROTHER LISTEN TO IT ALL THE TIME UM AND YOU KNOW USUALLY AT GO GOS IT'S OUR CROWD,1,"it- I became, I guess, interested in it because hearing my brother listen to it all the time. Um, and, you know, usually at go gos, it's our crowd.",13.771
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag2_f_01_1_part_76.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag2_f_01_1_part_76.txt,EVERYTHING IS ON ME PEOPLE SAY THEY'RE GONNA HELP YOU AND THEN DON'T UM IT'S ALL ON ME AND I'M TIRED,1,"Everything is on me. People say they're gonna help you and then don't. Um, <ts> it's all on me. And I'm tired.",7.6560000000000015
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_01_2_part_25.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_01_2_part_25.txt,THEY COULDN'T RIDE ON THE BUSSES AND BY THE TIME THEY GOT BACK FROM SCHOOL THEY HAD WALKED SO FAR THAT THEY HAD FORGOTTEN WHAT THEY LEARNED THAT,1,"They couldn't ride on the busses, and by the time they got back from school, they had walked so far that they had forgotten what they learned that-",7.113
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_m_02_1_part_38.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_m_02_1_part_38.txt,CAUSE I TALKING TO ONE OF THE OLD FARMERS DAVIE HE WAS TALKING ABOUT HE WAS UP THERE MAYBE ABOUT A MONTH AGO AND HE WAS TALKING ABOUT HOW GOOD THAT BARBECUE WAS SO,1,"Cause I talking to one of the old farmers, Davie, he was talking about, he was up there maybe about a month ago and he was talking about how good that barbecue was, so.",7.11
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_f_01_1_part_96.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_f_01_1_part_96.txt,OKAY OH YEAH NO THAT I WAS JUST TERRIBLE AT IT LIKE SO WHEN I TRIED OUT FOR THE TEAM I'VE ALWAYS BEEN LIKE AN OVERWEIGHT CHILD AND ADULT SO I DON'T REALLY ENJOY ACTIVITIES THAT MAKE ME OUT OF BREATH I NEVER ENJOYED EXERCISE DANCE EVEN WAS LIKE OBNOXIOUS EXCEPT FOR TAP I LIKED TAP I ACTUALLY DID WELL IN THAT,1,"[Okay.] [Oh yeah.] No that I was just terrible at it like- so when I tried out for the team- I've always been like an overweight child and adult. So, I don't really enjoy activities that make me out of breath, I never enjoyed exercise. Dance even was like, obnoxious except for tap, I liked tap I actually did well in that.",26.585
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_m_01_1_part_119.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_m_01_1_part_119.txt,YEAH AND UH GETTING ON UH GETTING ON THE BOAT BUT PRIOR TO THAT FLOOD I REMEMBER MY UNCLE WHICH WAS THE BABY BOY,1,"Yeah, and uh, getting on uh- getting on the boat. But prior to that flood, I remember my uncle /RD-NAME-1/, which was the baby boy,",8.655
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_m_01_1_part_3.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_m_01_1_part_3.txt,UM MY M M FOR MY STREET WE WERE THE FIRST FAMILY LIVING ON OUR STREET UM AND FOR A VERY LONG TIME OKAY DARK BLUE UH FOR A VERY LONG TIME WE WERE THE ONLY AFRICAN AMERICAN FAMILY UM AROUND MIDDLE SCHOOL WAS A SECOND M AFRICAN AMERICAN FAMILY,1,"Um, my m- m- for my street, we were the first family living on our street. Um, and for a very long [time- ] Okay, dark blue. Uh, for a very long time, we were the only African American family. Um, around middle school, was a second m- African American family.",20.278
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag4_m_01_1_part_111.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag4_m_01_1_part_111.txt,AND THIS WAS WHEN I FIRST STARTED PRACTICING ABOUT A GOOD FIFTEEN SIXTEEN YEARS AGO AND HE SAID HE ASKED ME HE SAID WELL WHO DO YOU HE SAID WHO'S YOUR POLITICAL PARTY WE GOT TO TALKING ABOUT POLITICS AND I WAS LIKE WELL I'M A DEMOCRAT YOU KNOW AND UH HE SAID WELL LET ME GIVE YOU SOME ADVICE,1,"And this was when I first started practicing about a good <ts> fifteen, sixteen years ago. And he said, he asked me he said well who do you- he said who's your political party? We got to talking about politics. And I was like well I'm a democrat. You know. And, uh, he said well let me give you some advice.",20.376
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_03_2_part_71.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_03_2_part_71.txt,HIGH END THE HIGHEST END YOU KNOW YOU GOT TO HAVE MAKE BIG BUCK BUCKS TO LIVE IN THOSE CONDOMINIUMS AND UM EVEN T T LOOKING AT THE OFFICE PLACES AND STUFF THEY JUST PROBABLY BIG PAYING JOBS IN THOSE PLACES YOU KNOW YOU GOTTA HAVE SOME KIND OF EDUCATION Y DEGREES NOWADAYS A HIGH SCHOOL DIPLOMA DON'T GET IT,1,"high end, the highest end, you know. You got to have- make big /buck/- bucks to live in those condominiums, and um, even t- t- looking at the office places and stuff, they just probably big paying jobs in those places, you know. You gotta have some kind of education. Y- Degrees nowadays, a high school diploma don't get it.",21.374
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_104.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_104.txt,CAU LIKE SO AS I MENTIONED WITH ELEMENTARY UM THERE WERE TWO DIFFERENT CREWS THERE WAS THAT LANGSTON LANE AND WOODLAND AND THEY WERE RIGHT ACROSS FROM EACH OTHER AND WAY BACK THEN THEY HAD BEEF UM AND BY THE TIME I GOT TO HIGH SCHOOL THEY DIDN'T REALLY HAVE BEEF ANYMORE BUT THEY WERE THE,1,"cau- like, so, as I mentioned with /RD-SCHOOL-2/ Elementary, um, there were two different crews. There was that Langston Lane and Woodland, and they were right across from each other. And way back then, they had beef. Um, and by the time I got to high school, they didn't really have beef anymore, but they were the-",20.075
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag2_f_01_1_part_24.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag2_f_01_1_part_24.txt,PLUS HE WASN'T INTERESTED IN US WHEN WE WERE Y YOUNGER JUST BECAUSE LIKE WE WERE LITTLE KIDS LIKE MY AND MY BROTHER WAS A TEEN HE DID NOT CARE THAT THESE TWO BABIES WERE IN THE HOUSE SO YEAH,1,"/?/ plus he wasn't interested in us when we were y- younger just because like, we were little kids. Like my- and my brother was a teen. He did not care that these two babies were in the house. So yeah.",12.449000000000002
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_03_1_part_111.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_03_1_part_111.txt,MM WELL WHEN I WAS A KID PROBABLY I WANNA SAY I WAS IN MIDDLE SCHOOL WHEN BOTH OF THESE INCIDENTS HAPPENED SO WHERE I WENT TO ELEMENTARY IN THE CAPERS AREA THERE WAS A TIME WHERE THEY WERE HAVING LIKE NEIGHBORHOOD RIVALRY WITH SOUTHWEST SO IT WAS JUST LIKE A LOT OF SHOOTINGS AND STUFF GOING ON,1,"Mm, <clears throat> well, when I was a kid, probably- I wanna say I was in middle school when both of these incidents happened. So where I went to elementary in the Capers area, <ts> there was a time where they were having like, neighborhood rivalry with Southwest, so it was just like a lot of shootings and stuff going on.",21.528
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag2_f_01_1_part_120.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag2_f_01_1_part_120.txt,I'VE BEEN USED TO THAT SINCE MIDDLE SCHOOL CAUSE WAS JUST A BUNCH OF RICH PEOPLE,1,I've been used to that since middle school cause /RD-SCHOOL-3/ was just a bunch of rich people.,5.051
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_101.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_101.txt,EXACTLY PAT MAKES IT HAPPEN SO AND THEN THE YEAR AFTER THAT WESTBROOK ABOUT TO FREE BE A FREE AGENT SO THIS'LL BE THE PERFECT,1,"[Exactly], Pat makes it happen. So- and then, the year after that Westbrook about to free- be a free agent, [so this'll be the perfect-]",8.606
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_f_02_1_part_47.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_f_02_1_part_47.txt,MY GRANDFATHER HE WORKED FOR NORTHERN VIRGINIA COMMUNITY COLLEGE AND ONE OF THE THINGS HE DID WAS HAVE ME AT THE COLLEGE ALL THE TIME AND IT EXPOSED ME TO ANNANDALE TYSON'S CORNER UM JUST A MASS AREA OF JUST THIS IS A WHOLE NOTHER WORLD,1,"My grandfather, he worked for Northern Virginia Community College, and one of the things he did was have me at the college all the time. And it exposed me to Annandale, Tyson's Corner, um, just a mass area of just, this is a whole nother world.",17.524
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_03_1_part_11.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_03_1_part_11.txt,MM HM SHE WAS BRAVE I RECKON SHE DID THAT TO COMFORT HER BROTHER YOU KNOW,1,"Mm-hm. She was brave. I reckon she did that to comfort her brother, you know.",5.4129999999999985
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_03_1_part_36.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_03_1_part_36.txt,DANIEL BOONE LOOKING HATS WITH THE SQUIRREL TAIL HANGING OFF UM UH SAVANNAH STREET WAS ACTUALLY THE NAME OF THE STREET THAT I WAS BORN ON AND UH THEY STARTED KNOCKING DOWN THE HOUSES AND PUTTING IN TOWNHOUSES AND EVERYTHING IT'S A LOT OF STUFF THAT REALLY REALLY CHANGED IN DC FROM WHAT I USED TO KNOW FROM WHEN I USED TO,1,"Daniel Boone looking hats with the squirrel tail hanging off. Um- uh, Savannah Street was actually the name of the street that I was born on. And uh, they started knocking down the houses and putting in townhouses and everything. It's a lot of stuff that really really changed in DC from what I used to know from when I used to",22.081
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_184.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_184.txt,BOTH OF THOSE STYLES AND I PICKED IT UP AND UM MY BIG BREAK IN DANCE WAS UH THERE WAS OPEN MIC THIS IS LIKE TWO THOUSAND S FIVE TWO THOUSAND SIX UM NO TWO THOUSAND FOUR TWO THOUSAND FIVE,1,"both of those styles, and I picked it up. <ts> And, um, my big break in dance was, uh, there was open mic. This is like, two thousand s- five, two thousand six. Um, no. Two thousand four, two thousand five.",21.8
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_169.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_169.txt,MM PIECE OF ADVICE MM PIECE OF ADVICE I WOULD LEAVE TO PEOPLE WOULD BE PROVERBS CHAPTER THREE VERSES FIVE AND SIX,1,Mm. Piece of advice. Mm. <ts> Piece of advice I would leave to people would be Proverbs chapter three verses five and six.,21.152
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_02_2_part_2.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_02_2_part_2.txt,THAT THEY DON'T EVEN KNOW IF IT'S TRUE OR NOT BUT THEY GOING WITH IT SO IT'S LIKE JUST LIKE HOW YOU BORN IN YOUR FAMILY YOUR FATHER A REDSKIN FAN AND YOU DON'T EVEN KNOW NOTHING ABOUT SPORTS YET BUT YOU SEE YOUR FATHER A REDSKIN FAN NOW HE A REDSKIN YOU A REDSKIN FAN TOO BECAUSE YOUR FATHER A REDSKIN FAN YOU DON'T EVEN KNOW THE HISTORY LIKE NOW ONCE YOU START BECOMING A LITTLE OLDER YOU START ASKING QUESTIONS AND THEN YOU LEARN THE HISTORY,1,"that they don't even know if it's true or not but they going with it, so it's like just like how you born in your family. Your father a Redskin fan. And you don't even know nothing about sports yet but you see your father a Redskin fan. Now he a Redskin- You a Redskin fan too because your father a Redskin fan. You don't even know the history, like now once you start becoming a little older, you start aksing questions and then you learn the history.",24.287
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_02_1_part_90.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_02_1_part_90.txt,AND I WAS JUST LIKE LIKE I WOULD HAVE QUESTIONS ABOUT THE REPORT CARD AND SHE'S TELLING ME LIKE OH MAYBE YOU MISUNDERSTOOD WHO I SAID OH I SAID I DON'T MISUNDERSTAND ANYTHING I WENT TO SCHOOL TO BE A TEACHER W I CAN UNDERSTAND THAT IF SHE HAS YOU'RE GIVING HER OUTSTANDING EFFORT OR OUTSTANDING GRADE BUT SHE HAS A LOW NUMBER SCORE OR SOMETHING BECAUSE IT'S NO A'S AND B'S FOR THE LITTLES,1,"and I was just like- like I would have questions about the report card, and she's telling me like, oh maybe you misunderstood. Who? I said, oh. I said, I don't misunderstand anything. I went to school to be a teacher. W- I can understand that if she has- you're giving her outstanding effort- or outstanding grade, but she has a low number score or something because it's no A's and B's for the littles.",24.257
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_f_02_1_part_126.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_f_02_1_part_126.txt,IF YOU'RE GOING DOWN IF YOU GONNA GO TO UM THE WHARF FOR EXAMPLE WHERE IT USED TO BE PHILLIPS YOU YOU CAN GO THAT WAY TO GET THERE UM THAT'S NOT THERE ANYMORE THERE ALL THESE NICE LITTLE HIGH RISES BUT MY QUESTION IS WHERE'D YOU WHERE YOU PUT THE PEOPLE BECAUSE ALL THOSE ARE RENTALS,1,"if you're going down- if you gonna go to, um, the wharf for example, where it used to be Phillips, <sigh> you- you can go that way to get there. Um, <ts> that's not there anymore. There all these nice little high rises. But my question is Where'd you- where you put the people? Because all those are rentals.",20.046
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_01_1_part_6.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_01_1_part_6.txt,I RODE BIKES EVER EVERYBODY AROUND THERE WERE FRIEND I'M STILL FRIENDS WITH A LOT OF PEOPLE I'M I USED TO BE FRIENDS WITH TOO,1,"I rode bikes. Um, <ts>> ever- everybody around there were friend- I'm still friends with a lot of people I'm- I used to be friends with, too.",9.795
